DOM_RTED,human_classification
0.750465549348231,1
0.7574660633484163,1
0.7640845070422535,1
0.7703513281919452,1
0.7762938230383973,1
0.7819365337672904,1
0.7873015873015873,1
0.7924089852827265,1
0.7924089852827265,1
0.6736842105263158,-1
0.7924089852827265,1
0.8064516129032258,-1
0.7972768532526475,1
0.7972768532526475,1
0.7972768532526475,1
0.7972768532526475,1
0.8642533936651584,-1
0.6790890269151139,-1
0.7972768532526475,1
0.7972768532526475,1
0.32272727272727275,-1
0.5384615384615384,-1
0.32272727272727275,-1
0.5384615384615384,-1
0.32272727272727275,-1
0.5384615384615384,-1
0.32272727272727275,-1
0.5384615384615384,-1
0.32272727272727275,-1
0.5384615384615384,-1
0.6822810590631364,-1
0.8019216555801921,1
0.8063583815028902,1
0.8106007067137809,1
0.8146611341632088,1
0.8185511171293162,1
0.8222811671087533,1
0.8258609486679662,1
0.8292993630573249,1
0.8326046221111805,1
0.8357843137254902,1
0.8388454600120264,1
0.8417945690672963,1
0.8446376811594203,1
0.8473804100227791,1
0.8500279798545047,1
0.8525852585258525,1
0.4889867841409692,-1
0.08587257617728532,1
0.5560747663551402,-1
0.15816326530612246,1
0.4782608695652174,-1
0.29354838709677417,-1
0.2198581560283688,1
0.27312775330396477,1
0.34916201117318435,-1
0.31958762886597936,1
0.38219895287958117,-1
0.5929411764705882,-1
0.5411764705882353,-1
0.31958762886597936,1
0.36046511627906974,1
0.396709323583181,1
0.4290657439446367,1
0.6533333333333333,-1
0.458128078817734,1
0.458128078817734,1
0.49372384937238495,-1
0.6714542190305206,-1
0.5136986301369864,-1
0.484375,1
0.5081967213114754,1
0.5299145299145299,1
0.5497953615279673,1
0.5714285714285714,-1
0.5349544072948328,-1
0.7213352685050798,-1
0.5680628272251309,1
0.5680628272251309,1
0.5680628272251309,1
0.7324137931034482,-1
0.5400593471810089,-1
0.5869565217391305,-1
0.6012861736334405,-1
0.6004842615012107,1
0.6149358226371062,1
0.6283783783783784,1
0.6409140369967355,1
0.6526315789473685,1
0.5772151898734177,-1
0.7783783783783784,-1
0.6526315789473685,1
0.6636085626911316,1
0.6636085626911316,1
0.6636085626911316,1
0.6636085626911316,1
0.5806451612903226,-1
0.6736292428198434,-1
0.7836990595611285,-1
0.6636085626911316,1
0.6636085626911316,1
0.38645418326693226,-1
0.5341772151898734,-1
0.7896865520728008,-1
0.6739130434782609,1
0.6836049856184084,1
0.6927374301675978,1
0.7013574660633484,1
0.7095070422535211,1
0.7172236503856041,1
0.7245409015025042,1
0.7314890154597233,1
0.7380952380952381,1
0.7443841982958946,1
0.7503782148260212,1
0.7503782148260212,1
0.6324110671936759,-1
0.7503782148260212,1
0.7628083491461101,-1
0.7560975609756098,1
0.7560975609756098,1
0.7560975609756098,1
0.7560975609756098,1
0.8364038319823139,-1
0.6381322957198443,-1
0.7560975609756098,1
0.7560975609756098,1
0.38645418326693226,-1
0.5341772151898734,-1
0.38645418326693226,-1
0.5341772151898734,-1
0.38645418326693226,-1
0.5341772151898734,-1
0.38645418326693226,-1
0.5341772151898734,-1
0.38645418326693226,-1
0.5341772151898734,-1
0.6398467432950191,-1
0.7615606936416185,1
0.7667844522968198,1
0.7717842323651453,1
0.7765741367637102,1
0.7811671087533156,1
0.7855750487329435,1
0.7898089171974523,1
0.7938788257339163,1
0.7977941176470589,1
0.8015634395670475,1
0.8051948051948052,1
0.808695652173913,1
0.8120728929384966,1
0.8153329602686066,1
0.8184818481848185,1
0.8215251487290427,1
0.6510791366906474,-1
0.7680608365019012,-1
0.5333333333333333,-1
0.5294117647058824,-1
0.5694444444444444,-1
0.523696682464455,-1
0.6545454545454545,-1
0.5187637969094923,-1
0.5567010309278351,-1
0.6172506738544474,-1
0.5144628099173554,-1
0.5145631067961165,-1
0.6085918854415274,-1
0.5128205128205128,-1
0.6049661399548533,-1
0.4547325102880658,-1
0.5759493670886076,-1
0.9525862068965517,-1
0.5128205128205128,-1
0.5164644714038128,-1
0.5296052631578947,-1
0.5461658841940532,-1
0.5358361774744027,-1
0.5626865671641791,-1
0.9737991266375546,-1
0.5626865671641791,-1
0.5955473098330241,-1
0.5566343042071198,-1
0.6353790613718412,-1
0.5297450424929179,-1
0.5763195435092725,-1
0.5901639344262295,-1
0.6028833551769331,-1
0.6146095717884131,-1
0.5905511811023622,-1
0.6654411764705882,-1
0.49230769230769234,-1
0.6293333333333333,-1
0.6266666666666667,-1
0.6266666666666667,-1
0.6266666666666667,-1
0.6450381679389313,-1
0.4849246231155779,-1
0.5963581183611533,-1
0.8273092369477911,-1
0.6105417276720352,-1
0.6394984326018809,-1
0.6482525366403608,-1
0.6579520697167756,-1
0.6680716543730242,-1
0.6775510204081633,-1
0.6864490603363007,-1
0.4517543859649123,-1
0.7109533468559838,-1
0.6864490603363007,-1
0.6948176583493282,-1
0.6948176583493282,-1
0.6948176583493282,-1
0.6948176583493282,-1
0.4525862068965517,-1
0.6783555018137848,-1
0.7190569744597249,-1
0.6948176583493282,-1
0.6948176583493282,-1
0.4967948717948718,-1
0.5562310030395137,-1
0.03289473684210526,-1
0.7266666666666667,-1
0.7027027027027027,-1
0.7101449275362319,-1
0.7171806167400882,-1
0.7238421955403087,-1
0.7309941520467836,-1
0.737785016286645,-1
0.744241461477363,-1
0.7503875968992249,-1
0.7562452687358062,-1
0.7618343195266272,-1
0.767172812725958,-1
0.767172812725958,-1
0.5562310030395137,-1
0.5308641975308642,-1
0.767172812725958,-1
0.7614349775784753,-1
0.7722772277227723,-1
0.7722772277227723,-1
0.8987854251012146,-1
0.7722772277227723,-1
0.7722772277227723,-1
0.7898448519040903,-1
0.5356521739130434,-1
0.7722772277227723,-1
0.5562310030395137,-1
0.7722772277227723,-1
0.4967948717948718,-1
0.03289473684210526,-1
0.4967948717948718,-1
0.03289473684210526,-1
0.5562310030395137,-1
0.4967948717948718,-1
0.03289473684210526,-1
0.4967948717948718,-1
0.03289473684210526,-1
0.4967948717948718,-1
0.03289473684210526,-1
0.5420240137221269,-1
0.7771626297577855,-1
0.5562310030395137,-1
0.7818428184281843,-1
0.7863304578633046,-1
0.7906371911573472,-1
0.7947737412364564,-1
0.79875,-1
0.8025751072961373,-1
0.8062575210589651,-1
0.8098050797401063,-1
0.8132250580046404,-1
0.8165242165242165,-1
0.8197088465845465,-1
0.8227848101265823,-1
0.8257575757575758,-1
0.8286322511974454,-1
0.831413612565445,-1
0.6605839416058394,-1
0.5503875968992248,-1
0.14414414414414414,-1
0.5986159169550173,-1
0.023622047244094488,-1
0.4830917874396135,-1
0.6375,-1
0.6695156695156695,-1
0.5803921568627451,-1
0.6963350785340314,-1
0.6164874551971327,-1
0.7267080745341615,-1
0.5,-1
0.6963350785340314,-1
0.7191283292978208,-1
0.7387387387387387,-1
0.7557894736842106,-1
0.7843601895734598,-1
0.7707509881422925,-1
0.7707509881422925,-1
0.7146666666666667,-1
0.7973568281938326,-1
0.5767195767195767,-1
0.7839851024208566,-1
0.795774647887324,-1
0.8063439065108514,-1
0.8158730158730159,-1
0.772823779193206,-1
0.6371681415929203,-1
0.8378839590443686,-1
0.8245083207261724,-1
0.8245083207261724,-1
0.8245083207261724,-1
0.8472668810289389,-1
0.6452991452991453,-1
0.7838383838383839,-1
0.7938342967244701,-1
0.8395573997233748,-1
0.8461538461538461,-1
0.8522292993630574,-1
0.8578431372549019,-1
0.8630460448642266,-1
0.7123287671232876,-1
0.8844282238442822,-1
0.8630460448642266,-1
0.8678815489749431,-1
0.8678815489749431,-1
0.8678815489749431,-1
0.8678815489749431,-1
0.72,-1
0.8386123680241327,-1
0.8887587822014051,-1
0.8678815489749431,-1
0.8678815489749431,-1
0.24324324324324326,-1
0.5753424657534246,-1
0.8927765237020316,-1
0.8723872387238724,-1
0.8765957446808511,-1
0.8805355303810505,-1
0.8842315369261478,-1
0.8877057115198451,-1
0.8909774436090225,-1
0.8940639269406393,-1
0.8969804618117229,-1
0.8997407087294728,-1
0.9023569023569024,-1
0.9048400328137818,-1
0.9048400328137818,-1
0.7915632754342432,-1
0.9048400328137818,-1
0.8874868559411146,-1
0.9072,-1
0.9072,-1
0.9072,-1
0.9072,-1
0.9242424242424242,-1
0.7956204379562044,-1
0.9072,-1
0.9072,-1
0.24324324324324326,-1
0.5753424657534246,-1
0.24324324324324326,-1
0.5753424657534246,-1
0.24324324324324326,-1
0.5753424657534246,-1
0.24324324324324326,-1
0.5753424657534246,-1
0.24324324324324326,-1
0.5753424657534246,-1
0.7995226730310262,-1
0.9094457455113193,-1
0.9115853658536586,-1
0.913626209977662,-1
0.9155749636098981,-1
0.9174377224199288,-1
0.9192200557103064,-1
0.9209270620313565,-1
0.9225634178905207,-1
0.9241334205362982,-1
0.9256410256410257,-1
0.9270898805782527,-1
0.9284833538840938,-1
0.9298245614035088,-1
0.9311163895486936,-1
0.9323615160349854,-1
0.9335624284077892,-1
0.6122448979591837,-1
0.07328605200945626,1
0.5402298850574713,-1
0.26099706744868034,-1
0.13656387665198239,1
0.19175257731958764,1
0.2982005141388175,-1
0.24031007751937986,1
0.324455205811138,-1
0.5701754385964912,-1
0.5664335664335665,-1
0.24031007751937986,1
0.283363802559415,1
0.3217993079584775,1
0.3563218390804598,1
0.6258992805755396,-1
0.3875,1
0.3875,1
0.4302554027504912,-1
0.6394557823129252,-1
0.5294117647058824,-1
0.4157973174366617,1
0.4415954415954416,1
0.46521145975443384,1
0.4869109947643979,1
0.5140495867768595,-1
0.525,-1
0.6944444444444444,-1
0.5069182389937107,1
0.5069182389937107,1
0.5069182389937107,1
0.705026455026455,-1
0.529891304347826,-1
0.5310015898251192,-1
0.5467075038284839,-1
0.5425904317386231,1
0.5585585585585585,1
0.573449401523395,1
0.5873684210526315,1
0.6004077471967381,1
0.5610328638497653,-1
0.7531380753138075,-1
0.6004077471967381,1
0.6126482213438735,1
0.6126482213438735,1
0.6126482213438735,1
0.6126482213438735,1
0.5645161290322581,-1
0.6210790464240903,-1
0.7591093117408907,-1
0.6126482213438735,1
0.6126482213438735,1
0.4432624113475177,-1
0.528169014084507,-1
0.7647058823529411,-1
0.6241610738255033,1
0.6350093109869647,1
0.6452488687782806,1
0.6549295774647887,1
0.6640959725792631,1
0.672787979966611,1
0.6810414971521562,1
0.6888888888888889,1
0.6963594113090628,1
0.7034795763993948,1
0.7102734663710274,1
0.7102734663710274,1
0.6070763500931099,-1
0.7102734663710274,1
0.7216589861751153,-1
0.7167630057803468,1
0.7167630057803468,1
0.7167630057803468,1
0.7167630057803468,1
0.8148414985590778,-1
0.6110091743119266,-1
0.7167630057803468,1
0.7167630057803468,1
0.4432624113475177,-1
0.528169014084507,-1
0.4432624113475177,-1
0.528169014084507,-1
0.4432624113475177,-1
0.528169014084507,-1
0.4432624113475177,-1
0.528169014084507,-1
0.4432624113475177,-1
0.528169014084507,-1
0.6130198915009042,-1
0.7229681978798587,1
0.7289073305670816,1
0.7345971563981043,1
0.7400530503978779,1
0.7452891487979207,1
0.7503184713375797,1
0.7551530293566521,1
0.7598039215686274,1
0.7642814191220686,1
0.768595041322314,1
0.7727536231884058,1
0.7767653758542141,1
0.7806379406827084,1
0.7843784378437844,1
0.7879935100054083,1
0.7914893617021277,1
0.6557971014492754,-1
0.16666666666666666,-1
0.5103092783505154,-1
0.6905537459283387,-1
0.7189349112426036,-1
0.6074380165289256,-1
0.7425474254742548,-1
0.6428571428571429,-1
0.7702265372168284,-1
0.5683453237410072,-1
0.7425474254742548,-1
0.7625,-1
0.7795823665893271,-1
0.7943722943722944,-1
0.8215158924205379,-1
0.8073022312373225,-1
0.8073022312373225,-1
0.7375690607734806,-1
0.8321995464852607,-1
0.6420454545454546,-1
0.8187022900763359,-1
0.8288288288288288,-1
0.8378839590443686,-1
0.8460291734197731,-1
0.7925764192139738,-1
0.6948356807511737,-1
0.8673647469458988,-1
0.8533950617283951,-1
0.8533950617283951,-1
0.8533950617283951,-1
0.8752052545155994,-1
0.7058823529411765,-1
0.8029045643153527,-1
0.8122529644268774,-1
0.8661971830985915,-1
0.8717948717948718,-1
0.8769430051813472,-1
0.8816936488169365,-1
0.8860911270983214,-1
0.7634408602150538,-1
0.9060568603213844,-1
0.8860911270983214,-1
0.8901734104046243,-1
0.8901734104046243,-1
0.8901734104046243,-1
0.8901734104046243,-1
0.7700348432055749,-1
0.8538461538461538,-1
0.9096313912009513,-1
0.8901734104046243,-1
0.8901734104046243,-1
0.3037037037037037,-1
0.6594982078853047,-1
0.9129438717067583,-1
0.8939732142857143,-1
0.8975188781014024,-1
0.9008350730688935,-1
0.9039433771486349,-1
0.9068627450980392,-1
0.9096098953377736,-1
0.9121996303142329,-1
0.9146451033243486,-1
0.916958041958042,-1
0.9191489361702128,-1
0.9212271973466003,-1
0.9212271973466003,-1
0.8307692307692308,-1
0.9212271973466003,-1
0.8987206823027718,-1
0.9232012934518997,-1
0.9232012934518997,-1
0.9232012934518997,-1
0.9232012934518997,-1
0.9387590652699436,-1
0.8341708542713567,-1
0.9232012934518997,-1
0.9232012934518997,-1
0.3037037037037037,-1
0.6594982078853047,-1
0.3037037037037037,-1
0.6594982078853047,-1
0.3037037037037037,-1
0.6594982078853047,-1
0.3037037037037037,-1
0.6594982078853047,-1
0.3037037037037037,-1
0.6594982078853047,-1
0.8374384236453202,-1
0.9250788643533123,-1
0.9268668206312548,-1
0.9285714285714286,-1
0.9301983835415136,-1
0.9317528735632183,-1
0.9332396345748419,-1
0.9346629986244842,-1
0.936026936026936,-1
0.9373350923482849,-1
0.9385908209437621,-1
0.9397972116603295,-1
0.9409571162212554,-1
0.9420731707317073,-1
0.943147815679234,-1
0.9441833137485312,-1
0.9451817657241778,-1
0.589041095890411,-1
0.2446236559139785,-1
0.06391752577319587,1
0.12015503875968993,1
0.25952380952380955,-1
0.170018281535649,1
0.28153153153153154,-1
0.5503080082135524,-1
0.5899053627760252,-1
0.170018281535649,1
0.21453287197231835,1
0.2545155993431856,1
0.290625,1
0.606473594548552,-1
0.323397913561848,1
0.323397913561848,1
0.37777777777777777,-1
0.6203554119547657,-1
0.5508474576271186,-1
0.35327635327635326,1
0.3806275579809004,1
0.40575916230366493,1
0.4289308176100629,1
0.46226415094339623,-1
0.5268542199488491,-1
0.6684420772303595,-1
0.45036319612590797,1
0.45036319612590797,1
0.45036319612590797,1
0.6797966963151207,-1
0.5288220551378446,-1
0.4803030303030303,-1
0.49707602339181284,-1
0.48873873873873874,1
0.5059847660500544,1
0.5221052631578947,1
0.5372069317023446,1
0.5513833992094862,1
0.5470459518599562,-1
0.7325227963525835,-1
0.5513833992094862,1
0.5647171620325983,1
0.5647171620325983,1
0.5647171620325983,1
0.5647171620325983,1
0.5505376344086022,-1
0.5772946859903382,-1
0.7389597644749755,-1
0.5647171620325983,1
0.5647171620325983,1
0.48562300319488816,-1
0.5229759299781181,-1
0.7450047573739296,-1
0.5772811918063314,1
0.5891402714932127,1
0.6003521126760564,1
0.610968294772922,1
0.6210350584307178,1
0.6305939788445891,1
0.6396825396825396,1
0.6483346243222309,1
0.6565809379727685,1
0.6644493717664449,1
0.6719653179190751,1
0.6719653179190751,1
0.5933098591549296,-1
0.6719653179190751,1
0.6827956989247311,-1
0.6791519434628975,1
0.6791519434628975,1
0.6791519434628975,1
0.6791519434628975,1
0.7949260042283298,-1
0.5954861111111112,-1
0.6791519434628975,1
0.6791519434628975,1
